,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
137,IDI INSURANCE,2020,,,,,,,,,496183000.0,492338000.0,,,-918000.0,,,,
138,AYALON HOLD.,2020,3218946.0,85111.0,,,,,-102191.0,0.0,14453864.0,6999881.0,,,699881.0,0.0,18197800.0,לא מצוין,
139,INROM CONSTRUCTION INDUSTRIES,2020,936674000.0,104190000.0,0.96,369624000.0,177513000.0,,-42752000.0,-24949000.0,1035340000.0,573444000.0,,,461896000.0,8028000.0,108814860.0,,
140,EL AL,דוח תקופתי לשנת 2020,623075.0,-531037.0,-0.74,-177327.0,-561557.0,155012.0,-530911.0,220129.0,3006761.0,3262858.0,185657.0,1287523.0,-256097.0,,495719135.0,,
141,ALONY HETZ,2021 16 במרץ,247596000.0,302998000.0,2.87,,133754000.0,75883000.0,-195773000.0,133295000.0,26500374000.0,13069057000.0,,10334792000.0,9507835000.0,200446000.0,172784.0,"735,765",
142,ELMOR,31.12.2020,394135000.0,18511000.0,0.6,52505000.0,29859000.0,,-4165000.0,26768000.0,276191000.0,127749000.0,19823000.0,,,-7671000.0,30683300.0,צפי להתפתחות בשנה הקרובה: צמיחה כלכלית חיובית עם תנאים מסויימים. ,
143,ELCO,2020,10968022.0,580375.0,,,,848181.0,,,11671765.0,5615714.0,,1595823.0,,57000.0,,,
144,ELECTRA REAL ESTATE,2020,,104298000.0,1.72,,,8348000.0,27631000.0,-32317000.0,995086000.0,574130000.0,76771000.0,497359000.0,420956000.0,12200000.0,57123000.0,,
145,AMOT,2020,768533000.0,289455000.0,131500.0,,512581000.0,,,,14830466000.0,8514419000.0,,,6316047000.0,499000000.0,389183000.0,"735,000,000 - 765,000,000",
146,EMET,2020,1406887.0,43931.0,,229176.0,69165.0,,,,882232.0,474161.0,145039.0,74487.0,308030.0,23625.0,,,
147,EFFI CAPITAL,31 בדצמבר 2020,405021000.0,18169000.0,0.56,400443000.0,191437000.0,70035000.0,-1891391000.0,1217409000.0,11162576000.0,12809319000.0,126194000.0,6510347000.0,4286327000.0,,36032556.0,,
148,AFCON HOLDINGS,31 בדצמבר 2020,1733820.0,14877.0,,153343.0,34532.0,76194.0,-933.0,144205.0,1874828.0,907172.0,410638.0,0.0,907172.0,48000.0,,,
149,AXILION,31 בדצמבר 2020,1530628.0,-281543055.0,14.56,,-280991076.0,,-246453.0,18653433.0,42563104.0,5806.0,,1646011.0,36757178.0,,,,
150,ASHTROM GROUP,16.3.2021,376816000.0,85984000.0,,158124000.0,201153000.0,,,,5503862000.0,2739428000.0,,2441498000.0,1907258000.0,47000000.0,,,
151,B COMMUNICATIONS,31 בדצמבר 2020,8723000000.0,900000000.0,,,1708000000.0,,,,15564000000.0,10270000000.0,,9485000000.0,,,116316563.0,"1,000,000,000",
152,BIRMAN,2020,273107000.0,12138000.0,1.1,84050000.0,21944000.0,,-2521000.0,-6518000.0,317960000.0,174542000.0,,,94652000.0,7000000.0,10999781.0,,
153,GOLDEN HOUSE,2020,60011.0,-1172.0,,32018.0,13739.0,,15570.0,39398.0,760764.0,194992.0,,305293.0,260479.0,,,,
154,BIKUREY HASHDE,,,,,,,,,,,,,,,,,,
155,POALIM,,71453000.0,31101000.0,1.55,,,,13634000.0,-24133000.0,193067000.0,46606000.0,,,146461000.0,-23000000.0,20046672.0,,
156,JERUSALEM,31.12.2020,521500000.0,50200000.0,0.71,,,,-472600000.0,,14900200000.0,13900200000.0,,,1000000000.0,11800000.0,70517741.0,הקצאת ההון לסיכון התפעולי: הקצאת הון בנדבך הראשון בגין סיכונים תפעוליים נועדה לשמש כרית ספיגה עבור הסיכונים הבלתי צפויים.,
157,DORSEL HOLDINGS,31 בדצמבר 2020,,26217.0,1.16,,43926.0,,-1134.0,15004.0,745525.0,52432.0,,,329355.0,5000.0,22553.0,,
158,DELEK AUTOMOTIV,2020,3304204.0,310649.0,3.34,567804.0,475439.0,472526.0,-194097.0,-160886.0,5500089.0,4105124.0,1433503.0,1074135.0,1394965.0,93201.0,93200959.0,,
159,DANEL,31 בדצמבר 2020,1984844.0,134453.0,24.57,410043.0,183865.0,,-56245.0,-133404.0,1016446.0,688468.0,,,327978.0,89903.0,5185.0,,
160,ISRAEL LAND DEVELOPMENT COMPANY,2020,266741000.0,-12717000.0,-0.49,,-12703000.0,,-1600000.0,13636000.0,7200000.0,18935000.0,,,5927000.0,,27486048.0,,
161,HAMASHBIR 365,2020,650130.0,-6525.0,,265349.0,48263.0,,,,1451269.0,1441925.0,,,,,,,
162,HAREL,2020-12-31,3966000.0,-953000.0,,,-941000.0,-2110000.0,,,633180000.0,631770000.0,,,1410000.0,,,,
163,YBOX,31 בדצמבר 2020,130650000.0,25383000.0,0.13,21030000.0,39034000.0,,,,636767000.0,417163000.0,,,219604000.0,,,,
164,HILAN,2020,1627728.0,137456.0,5.69,383413.0,184608.0,,-75632.0,-111968.0,1423996.0,664113.0,,,502962.0,45658.0,23143443.0,,
165,HIRON,25 במרץ 2021,150415000.0,59656000.0,150.02,,76369000.0,,-6497000.0,-40315000.0,1082014000.0,305572000.0,121038000.0,156463000.0,776442000.0,4938350.0,397661.0,,
166,HAMAMA,31 בדצמבר 2020,267564.0,3934.0,0.28,19378.0,6505.0,34272.0,550.0,24250.0,191505.0,118595.0,59815.0,2833.0,72910.0,,14186753.0,,
167,TIV TAAM,30.9.2021,1579147000.0,,,515797000.0,103594000.0,,,,1041134000.0,,,,175599000.0,,,"בהתאם לתקציב החברה לשנת 2021, הונח כי בשנת 2021 הכנסות החברה יקטנו בשיעור של כ- 0.7%. לאורך יתרת התחזית הונח כי הכנסות המגזר יצמחו בשיעור של כ- 2.5% עד לשנה המייצגת כקצב הגידול באוכלוסייה בישראל ובתוספת צמיחת שוק מתונה. בהתאם לתקציב החברה, שיעור הרווחיות הגולמית של מגזר הקמעונאות צפוי להמשיך להשתפר בשנת 2021 כך שיעמוד על כ- 32.48% מההכנסות. בשנת 2021 הכנסות החברה יקטנו בשיעור של כ- 16.4%. לאורך יתרת התחזית הונח כי הכנסות המגזר יצמחו בשיעור של כ- 2.5% עד לשנה המייצגת כקצב הגידול באוכלוסייה בישראל ובתוספת צמיחת שוק מתונה. בהתאם לתקציב החברה, שיעור הרווחיות הגולמית של המגזר התעשייתי צפוי להמשיך להשתפר בשנת 2021 כך שיעמוד על כ- 24.8% מההכנסות.",
168,FIRE AND GAS DETECTION,31.12.2020,4853000.0,-22287000.0,-2.26,-181000.0,-13995000.0,,-270000.0,28468000.0,34009000.0,22593000.0,4848000.0,17745000.0,11416000.0,,,"גלאי להבה ובהמשך גם גלאי גז קוויים ולנסות לזהות טכנולוגיות, תחומים או דרישות למוצרים ייחודיים.",
169,CITRUS PLANT5,2021 25 במרס,216000.0,-101000.0,,775000.0,4019000.0,,233000.0,34000.0,61819000.0,8688000.0,,,52045000.0,0.0,249469.0,,
170,UTRON,2020,42893000.0,-31124000.0,,-9240000.0,,,4530000.0,25767000.0,101319000.0,52757000.0,41772000.0,,48562000.0,,20566153.0,,
171,UNITRONICS,31 בדצמבר 2020,126160000.0,14896000.0,0.931,55038000.0,16540000.0,,-3164000.0,-26153000.0,147556000.0,39481000.0,6647000.0,10763000.0,71577000.0,,14896.0,,
172,UNICORN TECH PARTICIPATION UNIT,"2021 ,21 במרץ",,-1164000.0,-0.1,,-653000.0,,-8731000.0,65298000.0,65484000.0,699000.0,,,64785000.0,,34998750.0,,
173,ISROTEL,25.3.21,,,,,,,,,,,,,,,,,
174,COHEN DEVELOPMENT,2020,13438000.0,-5302000.0,,,,9626000.0,-124000.0,-11721000.0,24002000.0,17276000.0,,,14173000.0,-7500000.0,,,
175,CLAL INSURANCE,2020,,166000.0,,,,,22168000.0,-22168000.0,3960762000.0,3929386000.0,,3929386000.0,,,1000.0,,
176,LESICO,"31 בדצמבר, 2020",601281.0,7933.0,0.19,52374.0,8243.0,14881.0,-28891.0,43340.0,508894.0,353835.0,18497.0,49253.0,155059.0,3000.0,45448750.0,"הנהלת החברה צופה קיטון מהותי במכירותיה הדולריות בשנת 2021 בשל הפסקת ההתקשרות עם הספק TI, ובשל כך החברה ביצעה תהליך התייעלות אשר יצמצם את עלויות השכר החל משנת 2021 במעל למיליון שייח בשנה. בנוסף, החברה פועלת להרחבת הפעילות עם הספקים הנוספים של החברה ובכללם עם הספק החדש NXP. כמו כן, החברה צופה שהתארכות זמני האספקה של הרכיבים האלקטרונים, כאמור בסעיף 6.2 לעיל, עלול להעביר חלק מההכנסות הצפויות של החברה",
177,YOCHANANOF,23 במרץ 2021,3121908.0,127269.0,10.02,831375.0,253838.0,149300.0,-171389.0,-91787.0,2662771.0,885954.0,,66890.0,810511.0,23000.0,12690809.0,,
178,MIGDAL INSURANCE,2020,170987000.0,-2294000.0,,,-3485000.0,,,,4909768000.0,4923837000.0,,,-7384000.0,,1000000.0,,
179,MEHADRIN,2020 31 בדצמבר,1175131.0,-30742.0,,40595.0,,,,,,,,,,,,,
180,MIZRAHI TEFAHOT,31 בדצמבר 2020,,4200000.0,,,,,,,25862700000.0,25806000000.0,,20156400000.0,56700000.0,,,התוצר בישראל צפוי לצמוח בשנת 2021 בשיעור של 3.5% עד 6.3%. שיעור האבטלה הרחב צפוי לעמוד בטווח 7.7%-11.0% בסוף שנת 2021,
181,MYDAS,2020,741000.0,20179.0,0.27,8904.0,4817.0,-13508.0,64141.0,-50580.0,67527.0,67527.0,7317.0,39000.0,29834.0,,74363079.0,,
182,MELISRON,2020 לשנת,138000000.0,-250000000.0,,792000000.0,-243000000.0,,-327000000.0,37000000.0,21859000000.0,12313000000.0,99000000.0,8757000000.0,7557000000.0,60000000.0,,,
183,MENDELSON INFRASTRUCTURE,2020,832419.0,30898.0,0.635,212982.0,55884.0,,-1858.0,-60434.0,768579.0,430061.0,40124.0,47212.0,338518.0,-4000.0,39620107.0,,
184,MENORA MIVTAHIM HOLDINGS,2020,,,,,,,,,1409357000.0,,,1346477000.0,,,1000000.0,,
185,MENIVIM REIT,2020,112001000.0,2277000.0,,103706000.0,47724000.0,,-920465000.0,680200000.0,2003714000.0,785494000.0,,,1218220000.0,32000000.0,626843738.0,,
186,MENIF,31 בדצמבר 2020,98214000.0,8120000.0,0.2,,,,,,838288000.0,573056000.0,146010000.0,466380000.0,265232000.0,,40160000.0,,
187,AVERBUCH,31 בדצמבר 2020,237201.0,5583.0,,71508.0,5898.0,,,,113237.0,77105.0,,,77105.0,4000.0,,,
188,LEVINSTEIN ENGINEERING,2020,665395000.0,51900000.0,12.34,67900000.0,116414000.0,15980000.0,-32650000.0,-31068000.0,2472607000.0,684873000.0,223112000.0,170939000.0,1407851000.0,10950000.0,3650192.0,,
189,NETO MALINDA,21 במרץ 2021,3012026.0,165652.0,3.79,427913.0,191433.0,,-578.0,-33765.0,1363116.0,361708.0,28533.0,,976927.0,100000.0,,,
190,NETANEL GROUP,דוח תקופתי לשנת 2020,192383000.0,,,,,,,,1015901000.0,745200000.0,,,269335000.0,,,,
191,SUMMIT,"דו""ח תקופתי 2020",451801000.0,372472000.0,,,,,,,4568522000.0,3890159000.0,,,,,,,
192,SUNY COMMUNICATION,2020,905959.0,19006.0,0.09,94279.0,46193.0,119422.0,-1377.0,25722.0,446338.0,186407.0,65153.0,121254.0,259931.0,,217233140.0,"החברה צופה כי בשנת 2021, היקף המכירות הכספי (מחזור) יגדל וזאת בהתבסס על חזרת המשק לשגרה מסוימת ככל ששיעור האזרחים המחוסנים מפני נגיף הקורונה יגדל, הרחבת פעילות החברה בשוק הפתוח אל מול צרכני הקצה באמצעות הרחבת רשת החנויות שבבעלות החברה, הרחבת תחום הפעילות מול הלקוחות העסקיים של החברה, הרחבת תחום האונליין, והשקת מגוון מוצרים חדשים מקדמת הטכנולוגיה",
193,C I SYSTEMS,2020,24586000.0,960000.0,0.09,8372000.0,1338000.0,,-303000.0,-343000.0,24729000.0,8174000.0,,,15617000.0,480000.0,10564516.0,"כ- 1,300,000 אלפי דולר",
194,SELLA REAL ESTATE,31 בדצמבר 2020,,35824.0,,62609.0,65480.0,204262.0,-899.0,-197995.0,1082105.0,1046328.0,,99962.0,35777.0,,,,
195,CELLCOM,2020,3676000000.0,-170000000.0,,876000000.0,-246000000.0,,-608000000.0,-400000000.0,6830000000.0,5277000000.0,50000000.0,2723000000.0,1880000000.0,,153751724.0,,
196,LUZON GROUP,2020,,-671000.0,-0.42,,-2197000.0,-2738000.0,922000.0,609000.0,119617000.0,33768000.0,13725000.0,,81801000.0,,160000000.0,,
197,AMIR MARKETING,31 בדצמבר 2020,1002217.0,24383.0,1.95,157366.0,56044.0,-2982.0,-1646.0,-1249.0,58453.0,32216.0,,,26237.0,2876.0,12526425.0,,
198,ERECH FINANCE,31 בדצמבר 2020,10070000.0,1345000.0,0.74,,,,,,73273000.0,13235000.0,,4245000.0,25408000.0,,1614848.0,,
199,FIBI HOLDINGS,31 בדצמבר 2020,,359000.0,10.12,,,,,,167788000.0,122978000.0,,,4425000.0,61000.0,35452640.0,,
200,POLYGON,2021 21 במרס,19617000.0,8651000.0,1.68,,10478000.0,13208000.0,-6086000.0,-3279000.0,129797000.0,16358000.0,6358000.0,7049000.0,113439000.0,,5146818.0,"תחזית הצמיחה של בנק ישראל שפורסמה בחודש ינואר 2021 צופה כי במצב בו בשנת 2021 תהיה השתלטות על מגפת הקורונה וכי המגבלות הבריאותיות יסתיימו במחצית הראשונה של השנה, תחול בישראל צמיחה חיובית של כ – 4.6%. לעומת זאת, במצב בו תחול החמרה בריאותית שתלווה בהגבלות נוספות, צפויה להיות בישראל צמיחה של כ – 1.9% בלבד.",
201,PAZ ENERGY,2020,7939000000.0,414000000.0,2.61,1753000000.0,638000000.0,,,,11460000000.0,6853000000.0,,,3698000000.0,60000000.0,,,
202,PALRAM,2020,1737372.0,254143.0,8.84,676288.0,319897.0,320.0,-23006.0,-180.0,1411074.0,333115.0,,,869283.0,,,,
203,PRASHKOVSKY,31.12.2020,1226914.0,243480.0,12.715,350198.0,,,,,3221306.0,1057430.0,,419403.0,987451.0,,19190.0,,
204,ORON GROUP,31 בדצמבר 2020,877323000.0,26564000.0,0.41,198290000.0,27483000.0,,-2680000.0,6865000.0,1008938000.0,712757000.0,,161598000.0,168429000.0,5000000.0,64125150.0,,
205,GAON GROUP,31 בדצמבר 2020,511077.0,13771.0,0.27,875.0,23300.0,,-29598.0,15690.0,833187.0,355625.0,,,422370.0,,45664604.0,,
206,GOLD,21 במרץ 2021,138840000.0,51428000.0,12.76,22602000.0,14809000.0,,-3740000.0,27323000.0,796873000.0,226256000.0,50865000.0,42500000.0,570617000.0,1610951.0,4028843.0,,
207,COMPUTER DIRECT,31 בדצמבר 2020,1890509.0,100580.0,12.26,320468.0,145540.0,,38880.0,21994.0,886962.0,515714.0,,232497.0,331836.0,6500.0,7000000.0,צפי להתפתחות בשנה הקרובה ראה סעיף 4.10,
208,SCOPE,2020,1102879000.0,64511000.0,5.92,341176000.0,110975000.0,92204000.0,-61754000.0,71799000.0,1603997000.0,1073521000.0,34469000.0,989913000.0,388046000.0,65363000.0,10893871.0,,
209,AZRIELI GROUP,31 בדצמבר 2020,1798000000.0,189000000.0,1.56,607000000.0,,,-1172000000.0,48000000.0,35124000000.0,14091000000.0,2900000000.0,9389000000.0,18101000000.0,300000000.0,121272760.0,,
210,LUZON RONSON,31 בדצמבר 2020,1098096.0,75030.0,,188131.0,,,,,1616985.0,1229284.0,,,387701.0,,,"צפי להתפתחות פעילות היזמות של החברה בשנה הקרובה, דיון בגורמי סיכון",
211,QUALITAU,2020,22517000.0,2744000.0,0.644,13706000.0,2937000.0,,-528000.0,,25991000.0,625000.0,,,19593000.0,,4257894.0,,
212,CASTRO,2020,1201371.0,-12830.0,-1.07,661301.0,68186.0,,149880.0,-48750.0,2047167.0,1514039.0,54056.0,267262.0,533128.0,0.0,,,
213,KARDEN REAL ESTATE,31 בדצמבר 2020,474661000.0,33913000.0,0.19,101919000.0,64246000.0,,,,1064841000.0,542799000.0,,,516854000.0,,182805822.0,,
214,KERUR,2020,904902.0,115353.0,6.34,420582.0,272492.0,,-60082.0,-35000.0,1103872.0,790375.0,,,36715.0,,12578.0,,
215,RALCO,2020,241361000.0,25714000.0,6.3,72208000.0,33499000.0,55921000.0,11510000.0,-13507000.0,124734000.0,55450000.0,10607000.0,2551000.0,82637000.0,-9000000.0,4085000.0,,
216,REIT AZORIM LIVING,2020,,,,,,,,,1304935.0,818849.0,69345.0,519361.0,,,,,
217,RIMONI,2020,173504.0,41416.0,4.93,58141.0,46622.0,,-1890.0,-42295.0,216076.0,70942.0,,,152313.0,53784.0,8404.0,ראה סעיף 22,
218,RAMI LEVI,31 בדצמבר 2020,6465660.0,175732.0,,1459422.0,281844.0,575605.0,-102500.0,278600.0,3694313.0,1479473.0,2804.0,,596551.0,115500.0,,,
219,SHIKUN & BINUI,2020,6583001.0,139771.0,,1000464.0,499433.0,,,,16888655.0,7316017.0,,,9572638.0,151992.0,,,
220,SHANIV,31 בדצמבר 2020,575083.0,40173.0,,195461.0,59025.0,,-74636.0,18185.0,639807.0,268425.0,,,269432.0,,62364511.0,,
221,SHAPIR ENGINEERING,31.12.2020,3481648.0,326324.0,0.91,700196.0,521850.0,329846.0,-124924.0,65303.0,7712355.0,3162738.0,634234.0,2070652.0,4578933.0,60000.0,356354717.0,,
222,TEDEA,2020,99251000.0,-9018000.0,,,-8380000.0,,,,136206000.0,85745000.0,,,47007000.0,7300000.0,5551901.0,,
223,TIGBUR,31 בדצמבר 2020,881000000.0,10400000.0,,62400000.0,16700000.0,,,,321500000.0,137754000.0,72186000.0,11161000.0,95461000.0,4100000.0,9390120.0,,
224,ISRAEL SHIPYARD,31 בדצמבר 2020,765322.0,79385.0,,162010.0,103557.0,,,,1387057.0,456948.0,68120.0,110006.0,752939.0,17030.0,5000000.0,,
225,TEFRON,2020,180000.0,4560.0,0.38,34307.0,8611.0,,-2735.0,3508.0,108201.0,80812.0,27268.0,5559.0,27389.0,,11870126.0,,
