,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
130,REIT 1,30 ביוני 2023,,,0.38,,,,,,8038476.0,3607034.0,,2849604.0,3814391.0,78469.0,193.8,425-430 million שייח,
131,RETAILORS,30 ביוני 2023,889071.0,69006.0,1.42,458618.0,87181.0,86821.0,-184006.0,-150516.0,2580148.0,1631862.0,,1034224.0,948286.0,105404.0,,בשנת 2024 צפוי שיעור האינפלציה לעמוד על 2.4%,
132,ROBOGROUP,30 ביוני 2023,6449000.0,-1003000.0,-0.07,3089000.0,-874000.0,-205000.0,-800000.0,570000.0,23748000.0,12611000.0,856000.0,755000.0,11137000.0,,51196000.0,,
133,RSL,"30 ביוני, 2023",11739000.0,344000.0,0.03,4380000.0,277000.0,13961000.0,907000.0,4379000.0,36436000.0,7072000.0,2546000.0,1103000.0,29305000.0,3854000.0,,,
134,RANI ZIM,30.06.2023,,38799000.0,0.27,,89905000.0,,,,2227313000.0,2227313000.0,,,680326000.0,,,,
135,RATIO PARTICIPATION UNIT,30 ביוני 2023,176192000.0,64421000.0,0.057,,108135000.0,101796000.0,-46251000.0,-44879000.0,1159798000.0,768483000.0,122659000.0,645824000.0,391315000.0,35001000.0,,,
136,RATIO PETROL PARTICIPATION UNIT,2023-08-31,,,0.015,,,,-32000.0,-20000.0,337700000.0,300000.0,,,37379000.0,,,,
137,RAVAD,30 בינוני 2023,,,,,,,,,460867.0,236624.0,96868.0,,226928.0,,,,
138,RAZOR LABS,30/06/2023,2065000.0,-9287000.0,,184000.0,-9582000.0,,-295000.0,-830000.0,71299000.0,28494000.0,,,42805000.0,,,,
139,RIMONI,"June 30, 2023",56637000.0,22779000.0,2.71,17633000.0,14116000.0,20714000.0,-4216000.0,-24432000.0,227785000.0,56341000.0,21430000.0,,171444000.0,10085000.0,8404000.0,,
140,SAPIENS,"August 2, 2023",128400000.0,15403000.0,0.28,54700000.0,19600000.0,36791000.0,-74925000.0,-33639000.0,653045000.0,418681000.0,19796000.0,39511000.0,416200000.0,14400000.0,55196000.0,Raising full-year Non-GAAP revenue guidance for 2023 from $507 - $512 to $511 - $516 million. Full year Non-GAAP operating margin guidance for 2023 is 18.0% - 18.2%,
141,SCODIX,30 ביוני 2023,29187000.0,3395000.0,0.11,10518000.0,2138000.0,-6192000.0,-702000.0,-3332000.0,26409000.0,15265000.0,1726000.0,361000.0,11144000.0,,,,
142,SHAMAYM,"June 30, 2023",857000.0,,0.319,412000.0,,-3512000.0,-5000.0,296000.0,2718000.0,1241000.0,,,560000.0,,,"The Company expects to maintain its business plan with expected revenue growth. The company expects a government deal and a deal with a medical institute, for the company to be profitable.",
143,SOLAER,30 ביוני 2023,38694000.0,-43057000.0,,4746000.0,-19061000.0,-27331000.0,-109473000.0,62066000.0,1143822000.0,1034333000.0,,774563000.0,174228000.0,,,,
144,SPACE COMMUNICATION,Q2-2023,,,,,,,,,,,,,,,,,
145,SPEEDVALUE,2023 ליום 30 ביוני,73908000.0,6339000.0,0.414,24916000.0,8015000.0,9026000.0,-30000.0,-8721000.0,63054000.0,20895000.0,10001000.0,,44696000.0,,,,
146,SAVOREAT,,,,,,,,,,,,,,,,,,
147,SHUFERSAL,2023,,,0.24,1986000000.0,173000000.0,439000000.0,-307000000.0,-313000000.0,14804000000.0,11470000000.0,,2178000000.0,3375000000.0,,,,
148,SONOVIA,30 ביוני 2023,,-2034000.0,-0.592,,-7847000.0,,-8683000.0,25000.0,12523000.0,2082000.0,,,10441000.0,,,,
149,SPRING,30 ביוני 2023,,-35767000.0,-4.25,,-46301000.0,-1644000.0,881000.0,-218000.0,142689000.0,21317000.0,,,119713000.0,,,,
150,STRAUSS GROUP,2023,3966819000.0,183648000.0,0.72,899757000.0,191828000.0,,-89294000.0,6286000.0,4867704000.0,3076724000.0,1066660000.0,599283000.0,1870105000.0,,,,
151,SUFRIN,28 באוגוסט 2023,,8395000.0,0.56,,,,-1733000.0,2886000.0,279068000.0,81884000.0,34262000.0,15928000.0,160498000.0,,,,
152,SUNFLOWER,2023-06-30,119687000.0,7671000.0,0.23,43581000.0,5622000.0,41115000.0,-1536000.0,-97393000.0,871069000.0,254060000.0,80654000.0,436572000.0,254060000.0,,,,
153,SYNEL,2023-06-30,46667000.0,4947000.0,,23526000.0,7791000.0,3589000.0,-293000.0,-13454000.0,99426000.0,99426000.0,,,55208000.0,,5659000.0,,
154,TERALIGHT,2023-06-30,,,,,,,,,,,,,,,,,
155,TERMINAL X,"30 ביוני, 2023",195433000.0,-257000.0,-0.006,89172000.0,1383000.0,32124000.0,28471000.0,-23535000.0,547357000.0,311767000.0,20000000.0,142681000.0,235590000.0,,,,
156,TEVA,"June 30, 2023",3878000000.0,-898000000.0,-0.77,1796000000.0,-646000000.0,179000000.0,302000000.0,-761000000.0,43095000000.0,35387000000.0,1980000000.0,18698000000.0,7708000000.0,,1120000000.0,"15,000,000,000 - 15,400,000,000",
157,TIGI,2023,2779000.0,-15192000.0,-3.52,,-15449000.0,-9656000.0,1758000.0,-1653000.0,21031000.0,8797000.0,1780000.0,,112234000.0,,,,
158,TURPAZ,2023-06-30,61540000.0,5519000.0,0.05,23034000.0,7840000.0,,-6277000.0,-14192000.0,204602000.0,104558000.0,5940000.0,37981000.0,104558000.0,5000000.0,,,
159,TARYA,30 ביוני 2023,103726000.0,-42574000.0,-0.08,64723000.0,-20359000.0,-6230000.0,-492000.0,68526000.0,99727000.0,79752000.0,18305000.0,1670000.0,79752000.0,,,צפויה לצמוח בשיעור של 3% בכל אחת מהשנים 2023 ו2024-1. שיעור האינפלציה צפוי לעמוד על 3% בארבעת הרבעונים הקרובים המסתיימים ברבעון השני של 2024 ועל 2.4% בשנת 2024 כולה. הריבית צפויה לעמוד על 4.75% עד 5% ברבעון השני של שנת 2024. התחזית מניחה שהמחלוקת סביב החקיקה להחלת שינויים במערכת המשפט תיושב באופן שאינו משפיע על הפעילות הכלכלית.,
160,TCHNOPLS VENTURES,30 ביוני 2023,,-262000.0,-0.112,,,,-3209000.0,-123000.0,5417000.0,440000.0,,,4977000.0,,,,
161,TECTONA,30 ביוני 2023,2229000.0,79000.0,,,-30000.0,1820000.0,-3724000.0,3.0,12106000.0,1984000.0,,,10122000.0,,,,
162,TOGETHER,30 ביוני 2023,45520000.0,,,,,6066000.0,-384000.0,-7747000.0,133344000.0,84520000.0,,,46275000.0,,,,
163,TOMER ENERGY,30 ביוני 2023,12274000.0,1824000.0,0.09,,,6117000.0,-5717000.0,-5191000.0,144057000.0,96160000.0,10480000.0,53258000.0,96160000.0,,,,
164,TOP SYSTEMS,"June 30, 2023",213884.0,15206.0,0.7,78847.0,18225.0,,-7568.0,-10899.0,264301.0,123546.0,33598.0,30275.0,67610.0,5000.0,,,
165,TURBOGEN,"June 30, 2023",,-10153000.0,-0.8,,-10153000.0,,-265000.0,5646000.0,7458000.0,16346000.0,16346000.0,,-15012000.0,,,,
166,UMH,"August 8, 2023",47063000.0,-403000.0,-0.07,,,52425000.0,-93819000.0,49706000.0,1393869000.0,756002000.0,,,637867000.0,0.205,61236000.0,,
167,UNIC-TECH PARTICIPATION UNIT,30 ביוני 2023,,-773000.0,-0.29,,,,231000.0,10000.0,4051000.0,52000.0,,,3999000.0,,,,
168,UPSELLON BRANDS,30 ביוני 2023,5710000.0,-1375000.0,-0.08,761000.0,-2563000.0,489000.0,1.0,28.0,10527000.0,1518000.0,1518000.0,,8961000.0,,,"צמיחה אורגנית של מותגי החברה: החברה צופה כי הכנסות החברה ממכירות (ללא רכישת מותגים / נכסים דיגיטליים נוספים) במהלך שנת 2023 יסתכמו לסך משוער של בין 16,000 ל- 17,000 אלפי דולר ובמהלך שנת 2024 לסך משוער של כ-19,000 אלפי דולר. בנוסף, החברה צופה כי שיעור הרווח הגולמי של החברה (בנטרול עמלות הפצה ומכירה לאמזון) במהלך שנת 2023 יסתכם לסך משוער של בין 8,000 ל-9,000 אלפי דולר ובמהלך שנת 2024 לסך משוער של כ-10,000 אלפי דולר.",
169,UTRON,"June 30, 2023",130885.0,2181.0,0.106,22126.0,3547.0,-7510.0,-19232.0,6678.0,116482.0,56605.0,,,54722.0,,20566.0,,
170,VERIDIS,30 ביוני 2023,518370000.0,-36537000.0,,76205000.0,26952000.0,,,,5906457000.0,3709357000.0,,,2197100000.0,,,,
171,WATER IO,2023,,3223000.0,,,5559000.0,18250000.0,-3546000.0,-63875000.0,636373000.0,424293000.0,92174000.0,294987000.0,212080000.0,,,"The company is expected to complete various sales, refinancing, and new loans to achieve the necessary capital for the payment of 2023",
172,WESURE GLOBALT,30 ביוני 2023,,,,,,,,,17494929.0,,,,,,,,
173,COFIX GROUP,30 ביוני 2023,155352000.0,-8222000.0,,43010000.0,,27371000.0,-1020000.0,-26735000.0,232622000.0,209054000.0,109074000.0,99980000.0,23568000.0,,,,
174,AUSTRALIA ISR,30 ביוני 2023,3234000.0,1382000.0,0.68,2310000.0,1382000.0,,-10887000.0,38245000.0,194255000.0,49234000.0,,,145021000.0,,,,
175,AVGAD,30 ביוני 2023,65336000.0,-618000.0,,8728000.0,7727000.0,34267000.0,-33445000.0,10811000.0,187765000.0,158405000.0,,67623000.0,70258000.0,,,,
176,AVROT,2023,79100000.0,2156000.0,0.007,15460000.0,4823000.0,6459000.0,-2221000.0,3841000.0,229750000.0,124299000.0,,,105451000.0,,,,
177,ORIAN,30 ביוני 2023,62496000.0,2465000.0,0.14,5132000.0,3346000.0,5534000.0,-5051000.0,-8841000.0,388417000.0,191034000.0,7408000.0,44260000.0,91767000.0,,,,
178,DUNIEC,30 ביוני 2023,85203000.0,64818000.0,2.04,31254000.0,71427000.0,23759000.0,-23727000.0,665000.0,1910891000.0,897539000.0,,,1013352000.0,,,,
179,I ARGENTO PU,30 ביוני 2023,,-12285.0,-0.22,,-14358.0,-2475.0,-7962.0,201.0,47127.0,501.0,,,46626.0,,,,
180,IDI INSURANCE,30.6.2023,1550300000.0,51100000.0,5.75,,,,,,6268700000.0,5461800000.0,,,864400000.0,40000000.0,,,
181,ICON GROUP,30 ביוני 2023,352505000.0,19154000.0,0.33,84624000.0,35290000.0,,,,475317000.0,317311000.0,130573000.0,67106000.0,365959000.0,10000000.0,,,
182,INTERGAMA,30.6.2023,9548000.0,2096000.0,1.03,7196000.0,2602000.0,,-58912000.0,57280000.0,364146000.0,124402000.0,,,239744000.0,1015000.0,2029000.0,,
183,INROM CONSTRUCTION INDUSTRIES,30.06.2023,299334000.0,27694000.0,0.22,101112000.0,39434000.0,93014000.0,-19199000.0,-24000000.0,1326484000.0,644524000.0,,,681960000.0,27582000.0,,,
184,EL AL,ליום 30 ביוני 2023,629798000.0,58892000.0,,,89630000.0,119172000.0,-31064000.0,-50840000.0,3170970000.0,3475364000.0,643010000.0,2527960000.0,-304394000.0,,,"מגמת הביקושים הגבוהים בענף, על רקע הביקושים ועל אף שהחברה פועלת בהיקף שאינו מלא, הושגה גם בשל התייעלות החברה עם היציאה ממשבר הקורונה.  להלן מכירות הנוסעים (הזמנות שכורטסו וללא תלות במועד ההטסה) של החברה בחודשים ספטמבר 2022 - אוגוסט 2023 (במיליוני דולר)",
185,S.R ACCORD,30 ביוני 2023,88785000.0,31524000.0,2.25,56408000.0,39550000.0,14021000.0,267000.0,-5521000.0,1303942000.0,108698000.0,,146666667.0,352625000.0,10000000.0,,,
186,EFFI CAPITAL,30 ביוני 2023,117137000.0,-15227000.0,,79273000.0,29944000.0,56728000.0,-120822000.0,53204000.0,3373608000.0,2427071000.0,301245000.0,2125826000.0,946537000.0,,,,
187,AFCON HOLDINGS,30 ביוני 2023,1009000.0,9000.0,,98409.0,31200.0,39300.0,-11000.0,-64900.0,1887252.0,957740.0,,,498388.0,,,האינפלציה בישראל צפויה להיות 3.0% בשנת 2024,
188,ASHTROM GROUP,2023-06-30,176169000.0,33807000.0,,106472000.0,72089000.0,,-118106000.0,149534000.0,7212804000.0,4513427000.0,1021012000.0,1916166000.0,2699377000.0,50000000.0,,צפי שיעור אינפלציה לארבעת הרבעונים הקרובים צפוי להיות 3%.,
189,B COMMUNICATIONS,2023 ביום 30 ביוני,4607000000.0,286000000.0,0.88,,764000000.0,,-1099000000.0,274000000.0,17385000000.0,15131000000.0,1585000000.0,8532000000.0,2254000000.0,,,"הרווח הנקי המתואם לבעלי מניות צפוי להיות כ-1,320,000,000 שייח; ה-EBITDA המתואם צפוי להיות כ-3,800,000,000 שייח; ה-CAPEX צפוי להיות כ-1,750,000,000 שייח; כמו כן, לעניין היקף פריסת רשת הסיבים של בזק – הגעה לכ-2 מיליון משקי בית ולעניין יציבות פיננסית – שמירה על דירוג אשראי גבוה, בקבוצת ה- AA",
190,BAIT VEGAG,30 ביוני 2023,271885000.0,10197000.0,0.18,58270000.0,18864000.0,39820000.0,-28793000.0,74294000.0,400572000.0,209613000.0,,,258710000.0,,,,
191,BIKUREY HASHDE,2023 ליום 30 ביוני,1695302.0,32548.0,0.22,425233.0,58479.0,29225.0,29793.0,-60533.0,1095363.0,321680.0,160630.0,334132.0,334676.0,,,"המידע האמור ביחס להיקף הכספי המשוער הינו מידע צופה פני עתיד כהגדרתו בחוק ניירות ערך, התשכ""ח-1968, אשר התממשותו אינה ודאית ואינה בשליטת ביכורי השדה דרום והוא מבוסס על הערכת משרד הביטחון.",
192,POALIM,30 ביוני 2023,,1922000.0,,,,,,,668784000000.0,619441000000.0,,24804000000.0,49342000000.0,,,,
193,LEUMI,10/08/2023,,,,,,,,,,,,,,,,,
194,GRACE BREEDING,30 ביוני 2023,209000.0,,,197000.0,,,3700000.0,,8400000.0,8400000.0,,,1983000.0,,,,
195,DANEL,"30 ביוני, 2023",19511000.0,-11146000.0,4.29,3416000.0,6022000.0,155217.0,-58379.0,-54072.0,41664000.0,17897000.0,1720000.0,322887.0,-23767.0,-25541.0,116885.0,התוצר צפוי לצמוח בשיעור של 3% בשנת 2023 ובשיעור זהה בשנת 2024. שיעור האינפלציה בארבעת הרבעונים הקרובים צפוי לעמוד על 3% ובשנת 2024 הוא צפוי לעמוד על 2.4%. ברבעון השני של שנת 2024 שיעור הריבית צפוי לעמוד על טווח של בין 4.75% ל-3.5%.,
196,DANYA CEBUS,30 ביוני 2023,4486210.0,175310.0,5.62,278882.0,208984.0,80027.0,98098.0,-117.1,2555624.0,704899.0,,,1741899.0,-80000.0,,,
197,FIBI BANK,30 ביוני 2023,1318000.0,1218000.0,6.62,,,,,,208130000.0,196313000.0,,,11292000.0,488000.0,,,
198,ISRAEL LAND DEVELOPMENT COMPANY,30 ביוני 2023,21000000.0,-36911000.0,-0.71,1080000.0,,238000.0,-14177000.0,17656000.0,155000000.0,127602000.0,56000.0,51371000.0,-30646000.0,,,,
199,HAREL,30 ביוני 2023,227013000.0,576000.0,,,576000.0,238705000.0,-238705000.0,-238705000.0,5215864000.0,5224252000.0,287627000.0,4936625000.0,-8388000.0,,,,
200,YBOX,30 ביוני 2023,47140000.0,22115000.0,-0.09,11416000.0,-7676000.0,-314874000.0,-8178000.0,13034000.0,1187244000.0,820525000.0,379739000.0,220721000.0,366719000.0,,,,
201,VICTORY,מחצית הראשונה של שנת 2023,,,,,-109000000.0,,,,1949445.0,1026340.0,,,383017.0,,,,
202,PLASTOFIL,2023 ביום 30 ביוני,204441000.0,2138000.0,0.14,32605000.0,18732000.0,1837000.0,-25443000.0,19494000.0,454730000.0,202429000.0,94420000.0,40766000.0,139158000.0,,15009000.0,,
203,HIRON,יום 30 ביוני 2023,105861000.0,41348000.0,,71832000.0,,,,,1280257000.0,280257000.0,81200000.0,,964201000.0,9876700.0,,,
204,TIV TAAM,"ליום 30 ביוני, 2023",436740.0,15492.0,0.15,143113.0,28013.0,,-53475.0,-32574.0,1221732.0,881521.0,,,338176.0,8227.0,,,
205,JERUSALEM,יום 30 ביוני 2023,,2017000.0,,,,,,,2863000000.0,2832100000.0,,,30900000.0,,,,
206,COHEN DEVELOPMENT,30 ביוני 2023,12626000.0,11439000.0,1.78,,,8965000.0,-353000.0,-8791000.0,33401000.0,27884000.0,,,27884000.0,-8791000.0,,,
207,CLAL INSURANCE,30 ביוני 2023,181281000.0,59000.0,,,,,,,4603555000.0,4605281000.0,,4276583000.0,-1726000.0,,1.0,בנק ישראל צופה כי האינפלציה ל 12 חודשים הבאים תסתכם ב %3.5 (%3.9 בתחזית הקודמת). והאינפלציה ב  .%2.4 2024 תסתכם ב  כמו כן בנק ישראל צופה כי הריבית בעוד שנה תעמוד על טווח של %4.75-%5.,
208,MIGDAL INSURANCE,30 ביוני 2023,111365000.0,4634000.0,,,4634000.0,,-594932000.0,-1902809000.0,5204603000.0,5218618000.0,2002610000.0,5218618000.0,-14015000.0,,,,
209,MYDAS,30 ביוני 2023,,-3384000.0,-0.03,,-1471000.0,-20768000.0,-25414000.0,18047000.0,211366000.0,71795000.0,38861000.0,36226000.0,61365000.0,,,,
210,MICHLOL FINANCES,30 ביוני 2023,80364000.0,21484000.0,,,,,,,1420727000.0,1182941000.0,,,237786000.0,,,,
211,MELISRON,30 ביוני 2023,,492000000.0,10.35,671000000.0,560000000.0,,-661000000.0,130000000.0,25521000000.0,24414000000.0,,11792000000.0,10058000000.0,,47494000.0,,
212,MENORA MIVTAHIM HOLDINGS,30 ביוני 2023,57943000.0,612000.0,8.53,,,,-804.0,-612000.0,1512759000.0,1517089000.0,20584000.0,1497757000.0,-1185000.0,100.0,,,
213,MENIVIM REIT,,166700000.0,,0.21,,,,-313185000.0,74582000.0,2742409000.0,1350455000.0,,1295898000.0,1534837000.0,20000000.0,,"175,000,000-178,000,000",
214,MENIF,30 ביוני 2023,183190000.0,30253000.0,0.5,,,,-210975000.0,213066000.0,2012807000.0,1661063000.0,227829000.0,803595000.0,325604000.0,-18000000.0,60474000.0,,
215,LEVINSTEIN ENGINEERING,2023 ליום 30 ביוני,211210.0,100046.0,53.1,291.1,,,-6106.0,76626.0,3651777.0,,707.1,1263.3,1650071.0,11.0,1943843.0,,
216,SUMMIT,30 ביוני 2023,462069.0,-87967.0,,496344.0,,186939.0,-790952.0,201507.0,11192870.0,5227764.0,,4889.0,5228.0,,69343.0,,
217,SUNY COMMUNICATION,30 ביוני 2023,194489000.0,5828000.0,0.027,20717000.0,4676000.0,100860000.0,1742000.0,10424000.0,438275000.0,216915000.0,13944000.0,151321000.0,280111000.0,29800000.0,217233000.0,,
218,C I SYSTEMS,"30 ביוני, 2023",35173000.0,4351000.0,0.41,14099000.0,5305000.0,2409000.0,-687000.0,-797000.0,34428000.0,9519000.0,,,20652000.0,589000.0,,,
219,SELLA REAL ESTATE,30 ביוני 2023,159020.0,14047.0,,22840.0,17821.0,-181866.0,-28398.0,212600.0,1931929.0,1931929.0,1093965.0,734731.0,103233.0,,,,
220,CELLCOM,30 ביוני 2023,1070000000.0,5000000.0,0.23,323000000.0,50000000.0,-1703000.0,-17000.0,258000.0,6872000000.0,4708000000.0,,,2164000000.0,,,,
221,AMIR MARKETING,30 ביוני 2023,356041.0,6222.0,0.37,48827.0,26679.0,12925.0,-6580.0,-8103.0,944763.0,31719.0,110550.0,898.0,341875.0,12505.0,64021411.0,,
222,ERECH FINANCE,30 ביוני 2023,9018000.0,-6618000.0,-2.58,,3231000.0,-3748000.0,-806000.0,164000.0,69148000.0,40782000.0,,,28366000.0,,,,
223,FIBI HOLDINGS,30 ביוני 2023,,587000000.0,16.56,,,,,,208149000000.0,196322000000.0,,4713000000.0,5464000000.0,,35452640.0,"התחזית המאקרו כלכלית לשנת 2023, יצמח בשיעור של 3%",
224,POLYGON,10 באוגוסט 2023,,15175000.0,2.95,,20834000.0,,799000.0,-3486000.0,158891000.0,7570000.0,,,151321000.0,,,הצפי לאינפלציה בשנת 2024 עומד על 2.4%,
225,PAZ ENERGY,לרבעון שני של שנת 2023,3201000.0,130000.0,,586000.0,159000.0,347000.0,-203000.0,-43000.0,14826000.0,8373000.0,945000.0,3026000.0,4230000.0,,,,
226,PALRAM,"30 ביוני, 2023",855000000.0,67094000.0,2.43,273000000.0,78000000.0,140000000.0,-29000000.0,-113000000.0,1651158000.0,495293000.0,,,1155865000.0,42000000.0,,,
227,PRIMOTECH,30 ביוני 2023,135298000.0,3874000.0,,23559000.0,4933000.0,,-17329000.0,3504000.0,305453000.0,150468000.0,,,144225000.0,,,,
228,ORON GROUP,"30 ביוני, 2023",674400000.0,6465000.0,0.1,38699000.0,18192000.0,44996000.0,-65892000.0,52197000.0,1437450000.0,1081414000.0,394534000.0,110716000.0,201659000.0,0.0,,,
229,ACRO GROUP,30 ביוני 2023,433000.0,37000.0,,73000.0,65000.0,,-281000.0,104000.0,6162000.0,4120275.0,1213000.0,2907000.0,2042000.0,52000.0,,,
230,SCOPE,"30 ביוני, 2023",403041.0,36903.0,3.01,142976.0,53980.0,,38370.0,99393.0,2152208.0,1216870.0,,,935338.0,,12182.0,,
231,AZRIELI GROUP,30 ביוני 2023,1560000.0,796000.0,6.61,606000.0,,,-782000.0,-532000.0,49438000.0,22244000.0,2456000.0,14942000.0,22212000.0,700000.0,121272760.0,,
232,CASTRO,23 באוגוסט 2023,839241.0,1585.0,0.2,460265.0,21008.0,,-34245.0,-36611.0,2142533.0,1585526.0,103187.0,101222.0,557007.0,,,,
233,ROTEM ENERGY PARTICIPATION UNIT,30 ביוני 2023,289862000.0,31188000.0,2.14,74549000.0,48133000.0,,-116714000.0,60035000.0,583116000.0,426732000.0,,10797000.0,142325000.0,,14482000.0,,
234,REIT AZORIM LIVING,2023,,,,,,,,,3143564.0,2066412.0,471299.0,392701.0,984189.0,,62913719.0,,
235,SHANIV,30 ביוני 2023,413022.0,11419.0,0.142,98882.0,22847.0,33657.0,-8885.0,907.0,916248.0,585669.0,162736.0,100220.0,330549.0,-2500.0,63057010.0,,
236,SHAPIR ENGINEERING,2023,,153000000.0,0.38,411000000.0,40000000.0,75000000.0,-72000000.0,332000000.0,14297000000.0,10619000000.0,609000000.0,7411000000.0,3678000000.0,,,,
237,TEDEA,"30 ביוני, 2023",303000.0,5142000.0,,,,13504000.0,-7227000.0,-668000.0,47780000.0,28671000.0,997000.0,2703000.0,28671000.0,3000000.0,,,
238,TADIRAN GROUP,2023 30 ביוני,852009000.0,50874000.0,5.93,150830000.0,83221000.0,8431000.0,-16249000.0,-53796000.0,1744378000.0,1254060000.0,881555000.0,372505000.0,490318000.0,,,"לשיעור של כ- 10%-13% והחברה מעריכה כי הרווח התפעולי במחצית השניה יעמוד על כ-, בשנת 2023 בכללותה, מחזור המכירות במגזר מוצרי הצריכה יסתכם בכ-1,000 מיליוני שייח שיעור הרווח התפעולי השנתי בשנת 2023 בכללותה יחזור לשיעור של כ-8%-10%",
239,TEFRON,30 ביוני 2023,120404000.0,4846000.0,0.39,26968000.0,9380000.0,27453000.0,-19597000.0,5223000.0,145049000.0,72418000.0,24294000.0,8379000.0,56975000.0,,,,
