,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
123,NICE,"May 13, 2021",455021000.0,52211000.0,0.78,307159000.0,66473000.0,164239000.0,-110730000.0,-43930000.0,4322034000.0,1703748000.0,,423306000.0,2618286000.0,,66723000.0,"Second Quarter 2021 Non-GAAP total revenues are expected to be in a range of $445 million to $455 million. Full year 2021 Non-GAAP total revenues are expected to be in a range of $1,800 million to $1,820 million",
124,NAYAX,"March 31, 2021",12709000.0,-2496000.0,,5849000.0,-2950000.0,-2176000.0,-2783000.0,4333000.0,53563000.0,57020000.0,11490000.0,4222000.0,10462000.0,,,,
125,NEXTFERM,"March 31, 2021",95000.0,-3421000.0,0.42,19000.0,-3056000.0,-2975000.0,-77000.0,1761000.0,10840000.0,3700000.0,,,7140000.0,,,,
126,NEXTCOM,"March 31, 2021",118777000.0,6795000.0,1.08,13616000.0,,,,,270664000.0,81590000.0,,,88393000.0,3000000.0,14193000.0,,
127,NISSAN,"March 31, 2021",721481000.0,92889000.0,6.26,181449000.0,108132000.0,122569000.0,-12420000.0,-24989000.0,700506000.0,376600000.0,110098000.0,118222000.0,209410000.0,,,,
128,NOVA,"May 6, 2021",84133000.0,17616000.0,0.6,47930000.0,19758000.0,32985000.0,-56293000.0,-14000.0,688377000.0,297630000.0,,179842000.0,390747000.0,,29306000.0,"$84,000,000 to $92,000,000 in revenue, $0.51 to $0.64 in diluted GAAP EPS, $0.64 to $0.77 in diluted non-GAAP EPS for the second quarter of 2021",
129,NOVOLOG,"March 31, 2021",1133643000.0,40560000.0,0.086,129289000.0,61092000.0,58485000.0,-28608000.0,-39846000.0,2186563000.0,1890892000.0,16202000.0,137542000.0,295671000.0,,463507000.0,"Adjusted EBITDA is expected to be 100,000,000 NIS with operating profit of 64,000,000 NIS.",
130,OPC ENERGY,"March 31, 2021",,,,,,,,,5575000000.0,3864000000.0,,,1711000000.0,,,,
131,ORAD,"March 31, 2021",39272000.0,1452000.0,0.02,7299000.0,2527000.0,5600000.0,-600000.0,-2300000.0,144952000.0,120537000.0,,,24742000.0,,,The management and the board of directors estimate that there are sufficient resources for the company and they expect that the company will meet its commitments on time in the foreseeable future.,
132,ORAMED PHARM,"November 30, 2020",674000.0,-5570000.0,-0.23,,-5827000.0,-6152000.0,1199000.0,586000.0,40971000.0,12759000.0,,,28212000.0,,23810530.0,"We invest heavily in research and development, and we expect that in the upcoming years our research and development expenses will continue to be our major operating expense.",
133,ORBIT,31/03/2021,12058000.0,857000.0,0.046,3908000.0,775000.0,11234000.0,-390000.0,-3766000.0,61331000.0,25631000.0,3109000.0,584000.0,35700000.0,21188000.0,56735000.0,The company's future results may be affected by economic uncertainty caused by the coronavirus crisis.,
134,ORIAN,"March 31, 2021",64940000.0,4135000.0,0.21,5510000.0,2432000.0,15264000.0,-32820000.0,30678000.0,301975000.0,225363000.0,8103000.0,33409000.0,76612000.0,,13556686.0,,
135,OVERSEAS,"March 31, 2021",73453000.0,3712000.0,0.07,15118000.0,,18322000.0,-6046000.0,-13406000.0,623918000.0,429336000.0,30938000.0,98004000.0,194582000.0,760000.0,,,
136,PRIORTECH,"March 31, 2021",26982000.0,17731000.0,1.24,,,-5144000.0,32000.0,,187655000.0,32954000.0,881000.0,23985000.0,154701000.0,,,,
137,PALRAM,"March 31, 2021",470420000.0,78970000.0,1.07,179393000.0,89616000.0,,,,1523093000.0,428619000.0,15542000.0,41268000.0,785987000.0,60000000.0,,,
138,PAZ ENERGY,"March 31, 2021",2207000000.0,,,334000000.0,,613000000.0,-553000000.0,-167000000.0,10776000000.0,7675000000.0,243000000.0,3810000000.0,3099000000.0,,,,
139,PERION NETWORK,"March 31, 2021",89817000.0,3306000.0,0.09,,3863000.0,13471000.0,-43444000.0,54328000.0,398189000.0,147537000.0,,,250652000.0,,35820634.0,"Revenue of 390,000,000 to 410,000,000. Adjusted EBITDA of 39,000,000 to 41,000,000",
140,PHARMOCANN,"March 31, 2021",8037000.0,-4814000.0,-0.072,3313000.0,,,,,50790000.0,13606000.0,114000.0,163000.0,37184000.0,,66051563.0,,
141,PLASTO CARGAL,"March 31, 2021",621674000.0,22651000.0,0.61,94215000.0,61476000.0,,,,1058336000.0,777398000.0,,,280938000.0,5000000.0,,The completion of the transaction is expected to lead to a significant reduction in financial debt.,
142,PLASTOFIL,"March 31, 2021",42700000.0,1649000.0,0.11,8384000.0,1735000.0,3131000.0,-1065000.0,2995000.0,229838000.0,115114000.0,22635000.0,6358000.0,113582000.0,,15009000.0,,
143,PLURI,"September 30, 2020",,-8489000.0,-0.33,,-8737000.0,-6141000.0,4199000.0,300000.0,58950000.0,10002000.0,,,48948000.0,,25612811.0,We believe that we have sufficient cash to fund our operations for at least the next 12 months.,
144,POLYRAM,2021-03-31,215385000.0,26022000.0,0.255,50063000.0,,39146000.0,-3878000.0,17219000.0,816666000.0,397214000.0,,,419452000.0,20000000.0,100000000.0,,
145,PURPLE BIOTECH,"March 31, 2021",,-6569000.0,-0.38,,-6667000.0,,,,81954000.0,6860000.0,207000.0,622000.0,75094000.0,,17377241.0,,
146,REIT 1,"March 31, 2021",,,,,,,,,5536000000.0,2732000000.0,219700000.0,2558731000.0,2684510000.0,32000000.0,178700000.0,The company updates its NOI and Real FFO forecast for 2021.,
147,RAMI LEVI,"March 31, 2021",1611530000.0,47154000.0,,367049000.0,,252300000.0,-24300000.0,-40200000.0,3901100000.0,3097762000.0,,,534348000.0,,,,
148,RAM ON,"March 31, 2021",215385.0,8554.0,0.51,595.0,-127.0,-18388.0,-965.0,-5435.0,250372.0,82030.0,18442.0,2300.0,163460.0,,,,
149,RATIO PARTICIPATION UNIT,"May 30, 2021",72000000.0,6900000.0,0.006,,42700000.0,48000000.0,-37200000.0,0.0,1120654000.0,920423000.0,,,200231000.0,,,"The partnership is considering issuing a new series of bonds through Ratio Finance, which will allow, among other things, optimization of the debt structure, investments in the partnership's oil assets and profit distributions.",
150,RATIO PETROL PARTICIPATION UNIT,"May 12, 2021",,,,,,,,,,,,,,,,,
151,RAVAD,"March 31, 2021",4198000.0,,,3349000.0,,,,,640648000.0,313247000.0,5400000.0,266718000.0,277242000.0,,,,
152,RAZOR LABS,"March 31, 2021",3599000.0,-5025000.0,-0.14,509000.0,-1475000.0,1528000.0,812000.0,-1191000.0,23476000.0,18865000.0,661000.0,339000.0,4611000.0,,,"The company estimates a decrease in revenues from AI solutions during the first half of 2021, an expected growth trend in the medium term and growth in general, as well as the company's estimates that no significant revenues will be generated in the field of AI products during 2021 and the estimates regarding the possibilities for license growth were made to the best of its assessment based on the data and information available to it as of the date of the report, and are in the nature of forward-looking information, as defined in the Securities Law, 1968. This information may not be realized or realized differently, possibly even substantially.",
153,REKAH,"March 31, 2021",64678000.0,1881000.0,0.16,15604000.0,3984000.0,17551000.0,-5373000.0,-10471000.0,411390000.0,105967000.0,13911000.0,83225000.0,167745000.0,,,,
154,RETAILORS,"March 31, 2021",173103000.0,-11682000.0,-34.19,82722000.0,12221000.0,,,,1243521000.0,1181349000.0,111166000.0,32317000.0,62172000.0,,,,
155,RIMONI,"March 31, 2021",5218000.0,12654000.0,-0.59,1246000.0,612000.0,3573000.0,49507.0,-54286000.0,181057000.0,174921000.0,24003000.0,50069000.0,155553000.0,,22188015.0,"The company intends to adapt itself to the management of the real estate asset that will be available to it on the shore of Shemen, which the company intends to develop and realize the potential inherent in it given its location, while examining additional possibilities.",
156,ROTEM ENERGY PARTICIPATION UNIT,"March 31, 2021",74539000.0,6327000.0,0.65,16125000.0,12852000.0,,,,469816000.0,339559000.0,,,73715000.0,,,,
157,ROTSHTEIN,"March 31, 2021",,49580000.0,3.71,63651000.0,77016000.0,,,,1160428000.0,942838000.0,,,173389000.0,8000000.0,,,
158,SAPIENS,"May 4, 2021",109592000.0,9902000.0,0.18,44256000.0,12365000.0,11755000.0,-2299000.0,-19951000.0,696553000.0,310062000.0,19796000.0,78906000.0,386491000.0,,55567000.0,Revenue guidance to a range of $459 to $464 million.,
159,SCOPE,"March 31, 2021",302136000.0,29670000.0,2.6,107802000.0,44134000.0,37735000.0,-8336000.0,-29583000.0,1636417000.0,1164642000.0,,670064000.0,471775000.0,,,,
160,SELLA REAL ESTATE,31 March 2021,374599.0,35824.0,,62609.0,65480.0,204262.0,-899.0,-197995.0,1082105.0,404078.0,458000.0,99962.0,35777.0,,20000.0,,
161,SHAGRIR,"March 31, 2021",43332000.0,-2817000.0,0.31,8240000.0,4769000.0,13619000.0,-8599000.0,27462000.0,233538000.0,155711000.0,5488000.0,8269000.0,73427000.0,,,,
162,SHIKUN & BINUI,"March 31, 2021",1446200000.0,27900000.0,,228400000.0,160500000.0,,,,16418500000.0,13027385000.0,,,3391100000.0,,,,
163,SHUFERSAL,"March 31, 2021",3764000000.0,114000000.0,0.46,1018000000.0,198000000.0,494000000.0,-468000000.0,555000000.0,14393000000.0,6732000000.0,,,2913000000.0,140000000.0,,,
164,STRAUSS GROUP,"March 31, 2021",2061000000.0,206000000.0,1.77,,289000000.0,178000000.0,,,6414000000.0,,,,,,,,
165,STRAWBERRY INC,"March 31, 2021",17458000.0,11606000.0,,,9222273.0,7118000.0,3703000.0,-11699000.0,770857000.0,344345000.0,98645000.0,312353000.0,295367000.0,4000000.0,,,
166,TADIRAN GROUP,"March 31, 2021",290453000.0,30186000.0,3.31,75335000.0,39334000.0,202000000.0,-29487000.0,57253000.0,921124000.0,383612000.0,34061000.0,118716000.0,398462000.0,-50000000.0,,,
167,TAYA INVESTMENTS,31.03.2021,21000000.0,4000000.0,0.16,,,100000.0,800000.0,-700000.0,232300000.0,80400000.0,,,129100000.0,,2968000.0,"The company may recognize an estimated pre-tax profit of approximately 17,000,000 ₪ in 2021, from a startup company transaction",
168,TEFRON,"March 31, 2021",57905000.0,3518000.0,0.3,13190000.0,4822000.0,3652000.0,-2735000.0,3508000.0,129310000.0,98327000.0,27268000.0,5559000.0,30983000.0,,,,
169,TEVA,"March 31, 2021",3982000000.0,77000000.0,0.07,1878000000.0,434000000.0,-405000000.0,508000000.0,-493000000.0,49004000000.0,,2697000000.0,22288000000.0,10000000000.0,,1107000000.0,"Net revenues of $16.4-16.8 billion, EBITDA of $4.8 - $5.1 billion, EPS of $2.50 - $2.70, Free cash flow of $2.0 - $2.3 billion",
170,PHOENIX,March 31 2021,,315404000.0,1.24,,,1382213000.0,-399466000.0,419141000.0,125154304000.0,117084665000.0,128673000.0,3376344000.0,7951777000.0,380000000.0,,Forward-looking information included in Report,
171,TIGBUR,"March 31, 2021",259236000.0,6146000.0,0.59,19031000.0,7790000.0,3166000.0,-7415000.0,12178000.0,349789000.0,245904000.0,57250000.0,479000.0,103885000.0,2200000.0,9390000.0,,
172,TOGETHER,"March 31, 2021",3240000.0,,-0.03,4376000.0,,,,,125225000.0,,,,,,,The company expects a future investment in upgrading the greenhouse system in Israel and Uganda and adapting the facility in Uganda to a European standard extraction plant.,
173,TOP SYSTEMS,31 March 2021,36396000.0,2938000.0,0.14,13504000.0,3600000.0,8062000.0,4167000.0,-5583000.0,154039000.0,78685000.0,15942000.0,9980000.0,46843000.0,,,"The company estimates that in the short term, the corona crisis is not expected to materially affect its activities.",
174,TOWER,"March 31, 2021",347214000.0,30514000.0,0.26,69814000.0,32480000.0,87413000.0,-51026000.0,-29011000.0,2077649000.0,599620000.0,101295000.0,241634000.0,1478029000.0,,107940000.0,Guides revenue for the second quarter of 2021 to be $360 million,
175,UNITRONICS,"March 31, 2021",33331000.0,5840000.0,0.425,14562000.0,,9437000.0,-1998000.0,-4865000.0,140565000.0,63433000.0,6647000.0,10763000.0,77060000.0,,,,
176,VICTORY,31 March 2021,594696000.0,15598000.0,,150793000.0,,65393000.0,-8903000.0,-20363000.0,1896578000.0,1567126000.0,,,329452000.0,,,"The company estimates that if there is a renewed outbreak of the Corona virus epidemic, its sales will increase significantly again, assuming that the authorities' method of handling another outbreak will be similar (such as imposing restrictions on movement and imposing requirements for social distancing), including not restricting the activities of food stores, and also taking into account the public's behavior and consumer preferences under the restrictions imposed as part of the crisis that broke out in March 2020, which led to the increased demand from the public.",
177,VILLAR,"March 31, 2021",438744000.0,191660000.0,10.57,235595000.0,,271514000.0,-71709000.0,31926000.0,3166178000.0,881417000.0,75901000.0,544121000.0,2091181000.0,,,,
178,VITANIA,31.3.2021,21341000.0,,0.02,18034000.0,,20259000.0,-27244000.0,1484000.0,2252663000.0,1375252000.0,588109000.0,207771000.0,877411000.0,30000000.0,,,
179,WATER IO,"March 31, 2021",43474000.0,-45563000.0,,31215000.0,-10254000.0,23885000.0,-14552000.0,-16016000.0,688019000.0,498511000.0,79438000.0,85501000.0,189508000.0,,,"The company expects to generate cash flow from current operations, sale of assets, and refinancing of loans which will cover the remaining deficit in working capital, as follows: loan Non Recourse, in the amount of approximately $4.8 million loan Non Recourse, in the amount of approximately $3.6 million",
180,WILLT FOOD,"March 31, 2021",116710000.0,20108000.0,0.88,36235000.0,14893000.0,4025000.0,13088000.0,-472000.0,655678000.0,51434000.0,,,604244000.0,,13190283.0,,
181,XTL BIO,"May 19, 2021",,286000.0,0.001,,-232000.0,,,,7311000.0,2944000.0,,,4367000.0,,527187599.0,,
182,DIMRI,"March 31, 2021",234458000.0,24258000.0,,60120000.0,,,,,4342526000.0,1070357000.0,443701000.0,1149558000.0,1343546000.0,50000000.0,18708000.0,,
183,YBOX,"March 31, 2021",130650000.0,25364000.0,0.13,21030000.0,39034000.0,6470000.0,-4141000.0,-1501000.0,636767000.0,417163000.0,146117000.0,192983000.0,219604000.0,,,,
184,YAACOBI GROUP,"March 31, 2021",106508000.0,252000.0,,11287000.0,1468000.0,,5712000.0,-32056000.0,505909000.0,246395000.0,58947000.0,29143000.0,195980000.0,,,"The company estimates that in 2022 and after completing the security cushion against the bondholders and removing the lien of Dekel shares the company will recruit 10,000,000 NIS framework of credit against the lien of Dekel shares.",
185,ISRAS,"March 31, 2021",,,,,,,,,8208940.0,3967830.0,687701.0,,3553409.0,,,,
186,UNET CREDIT,"March 31, 2021",12742000.0,-11395000.0,-2.56,,,-31597000.0,-2372000.0,69991000.0,115861000.0,85074000.0,47960000.0,42396000.0,30787000.0,,,,
187,ZUR,"March 31, 2021",,,,,,541050000.0,76227000.0,811832000.0,15291475000.0,8154560000.0,,,1802194000.0,8000000.0,64954008.0,,
