,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
129,INROM CONSTRUCTION INDUSTRIES,31.03.2023,314483000.0,35293000.0,0.28,112473000.0,48651000.0,43281000.0,-40384000.0,2070000.0,1307241000.0,662415000.0,,,662415000.0,18800000.0,,,
130,ELECTRA,31 במרץ | March 2023,2926680.0,57088.0,13.06,238034.0,118128.0,,-58115.0,339623.0,10955404.0,6255659.0,1277378.0,822923.0,1777025.0,40000.0,,,
131,ELECTRA REAL ESTATE,מרץ 2023,114058000.0,5755000.0,3.15,,,,-39500000.0,38804000.0,783674000.0,398845000.0,,,398845000.0,-11217000.0,,ראה עמוד 4,
132,EFFI CAPITAL,31 במרץ 2023,,-81274.0,-2.14,134149.0,-4014.0,26422.0,-59816.0,26350.0,3301825.0,2376012.0,309070.0,2066942.0,925813.0,,,,
133,AFCON HOLDINGS,31 במרץ 2023,501531000.0,5559000.0,0.95,54474000.0,18002000.0,,-77885000.0,-39623000.0,1897587000.0,973053000.0,198000000.0,146606000.0,490736000.0,,,,
134,ASHTROM GROUP,31 במרס 2023,67361000.0,17672000.0,,64631000.0,38734000.0,309767000.0,-44190000.0,-11780000.0,6940858000.0,4295202000.0,1086025000.0,1694952000.0,2645656000.0,50000000.0,,,
135,B COMMUNICATIONS,2023 ביום 31 במרץ,2308000000.0,286000000.0,,,466000000.0,,,,16676000000.0,14920000000.0,,,2188000000.0,,,,
136,BIKUREY HASHDE,31 במרץ 2023,416312000.0,6752000.0,0.05,107120000.0,13238000.0,17228000.0,29971000.0,-27845000.0,1083076000.0,1024822000.0,185761000.0,304390000.0,323683000.0,,,,
137,POALIM,31 במרץ 2023,7522000000.0,2008000000.0,1.5,,,,,,666665000000.0,618549000000.0,,,48115000000.0,803000000.0,,,
138,JERUSALEM,31 במרץ 2023,176200000.0,42600000.0,,,,,,,20151500000.0,18868300000.0,,,1283200000.0,,,,
139,DISCOUNT,2023,1269000000.0,3495000000.0,2.87,,,,,,387472000000.0,360722000000.0,,,26750000000.0,,,,
140,DELEK AUTOMOTIV,"28 במאי, 2023",2043777000.0,269298000.0,2.9,488967000.0,405853000.0,,-2074897000.0,2178787000.0,10348316000.0,3619380000.0,1923239000.0,2486519000.0,1481903000.0,,,,
141,DANEL,31 במרץ 2023,609094000.0,26589000.0,4.62,117523000.0,41255000.0,,-42205000.0,-14198000.0,1317910000.0,791290000.0,,,526620000.0,11351000.0,,שיעור האינפלציה צפוי לעמוד על 3.9% ו-2.3% בשנים 2023 ו-2024 (בהתאמה) והריבית המוניטרית צפויה לעמוד על 4.75% בממוצע ברבעון הראשון של שנת 2024,
142,DANYA CEBUS,31 במרס 2023,1033517000.0,40088000.0,1.28,65836000.0,51276000.0,5700000.0,93100000.0,-35300000.0,2431925000.0,1705869000.0,,,726056000.0,40000000.0,,,
143,FIBI BANK,31 במרס 2023,1700000000.0,631000000.0,3.21,,,,,,204312000000.0,192923000000.0,,,10559000000.0,268000000.0,,,
144,FIBI HOLDINGS,2023-03-31,,465000.0,100.0,,,,-1219767000.0,1222568000.0,4683151000.0,4642062000.0,123139000.0,2222310000.0,27260000.0,,100.0,,
145,HAMASHBIR 365,31 במרץ 2023,217642000.0,-4887000.0,-0.03,422727000.0,97841000.0,,-23479000.0,-24050000.0,1505178000.0,610071000.0,,,99590000.0,,174848000.0,,
146,HAREL,31 במרץ 2023,,-946.0,,,-946.0,,,-238705.0,5512751.0,5208600.0,,5208600.0,-9478.0,,,The bank forecasts growth of about 2.5% in 2003.,
147,VITANIA,31.3.2023,46280000.0,12522000.0,0.26,28884000.0,,12737000.0,30937000.0,25974000.0,2583389000.0,1518771000.0,,,1064618000.0,21000000.0,,3.9% (2023),
148,PLASTOFIL,31 במרץ 2023,101704.0,429.0,0.03,15913.0,17072.0,1018.0,-3699.0,1018.0,418075.0,112738.0,74063.0,40623.0,137082.0,,15009.0,,
149,HIRON,2023-03-31,54745000.0,20872000.0,56.24,35133000.0,30171000.0,,,,1205099000.0,1205099000.0,93131000.0,203345000.0,912319000.0,9876700.0,,"כ-3.9% בשנת 2024, וצפוי לרדת ל-2.4% בשנת 2024",
150,TIV TAAM,31 במרס 2023,394570.0,10257.0,0.09,129542.0,20955.0,14921.0,-37779.0,-1089.0,1220547.0,952659.0,42068.0,,268289.0,5150.0,,,
151,COHEN DEVELOPMENT,יום 31 במרס 2023,21932000.0,15468000.0,2.41,,18971000.0,4309000.0,-3667000.0,,37652000.0,5276000.0,,,32376000.0,9000000.0,,,
152,CLAL INSURANCE,31 במרס 2023,181281000.0,100000.0,,,,263672000.0,-263672000.0,488553000.0,4559032000.0,4560742000.0,,4265643000.0,-1710000.0,,,בנק ישראל פרסם במהלך הרבעון תחזית צמיחה לשנת 2023 אשר עומדת על 2.5%,
153,MLRN,2023,,13049000.0,0.44,,,,-211.0,-34795.0,1099224000.0,,,462798000.0,,6000000.0,,,
154,MIVNE,31 במרץ 2023,1033938000.0,171891000.0,0.23,777444000.0,159455000.0,,-654325000.0,77264000.0,17375778000.0,9261034000.0,,4775715000.0,8114743000.0,65000000.0,,"795,000,000-815,000,000 (NOI), 560,000,000-580,000,000 (FFO)",
155,MIGDAL INSURANCE,ליום 31 במרס 2023,64241000.0,4646000.0,,,,,,,5200277000.0,5214280000.0,,,-14003000.0,,,,
156,MEDITERRANEAN TOWERS LTD,31 במרץ 2023,60585000.0,69411000.0,0.37,24589000.0,69411000.0,,-52756000.0,44919000.0,5228700000.0,3872609000.0,,,1356091000.0,60000000.0,,,
157,MEHADRIN,31 במרץ 2023,445582000.0,57441000.0,17.19,43073000.0,66520000.0,,,,1318715000.0,701604000.0,,,617111000.0,,,,
158,MICHMAN,רבעון ראשון 2023,,13143000.0,8.63,,36234000.0,-237220000.0,-2435000.0,242640000.0,780999000.0,782938000.0,204012000.0,195003000.0,121628000.0,0.0,1523320.0,,
159,MICHLOL FINANCES,31 במרץ 2023,38086.0,10430.0,0.255,,,,-2840.0,154372.0,384475.0,1075780.0,864293.0,211487.0,210559.0,,,,
160,MENORA MIVTAHIM HOLDINGS,31 במרס 2023,,612.0,1.28,,930.0,-291045000.0,-207279000.0,-437512000.0,1511914.0,1511914.0,,,6137500000.0,100000000.0,,יצמח התוצר בשנת 2023 בקצב מתון של כ- 2.5% ובשנת 2024 בכ- 3.5%,
161,MENIVIM REIT,31.3.2023,47001000.0,14953000.0,0.02,,,,-40327000.0,192513000.0,3100164000.0,1585593000.0,306443000.0,1279150000.0,1514571000.0,20000000.0,,Yes,
162,MENIF,31 במרץ 2023,183190000.0,92709000.0,1.54,,,,-45000.0,810175000.0,2012807000.0,1661063000.0,227829000.0,803595000.0,351744000.0,-8500000.0,60474000.0,,
163,LEVINSTEIN ENGINEERING,יום 31 במרס 2023,941168.0,277667.0,53.1,384525.0,351421.0,110300.0,-122027.0,167791.0,3576587.0,1606218.0,707105.0,1263264.0,1606218.0,10951.0,,,
164,MESHEK ENERGY,"31 במרץ, 2023",504104.0,39614.0,,,120902.0,,-34715.0,195555.0,2643101.0,560581.0,,,1897663.0,,,,
165,SUMMIT,31 במרץ 2023,779458.0,503138.0,0.77,496344.0,102.0,59.0,-160.0,152.0,11232441.0,5209283.0,,,5209000.0,,69305.0,,
166,SUNY COMMUNICATION,2023-03-31,239824000.0,10151000.0,0.05,33723000.0,17257000.0,,1104000.0,-32471000.0,487643000.0,213481000.0,57250000.0,156231000.0,274162000.0,29800000.0,217233000.0,,
167,C I SYSTEMS,יום 31 במרס 2023,9512000.0,1654000.0,0.04,4110000.0,1868000.0,3491000.0,-421000.0,-42000.0,37406000.0,15661000.0,,,21745000.0,589000.0,,,
168,AMIR MARKETING,31 במרץ 2023,1258681000.0,1566000.0,0.13,176633000.0,12031000.0,5500000.0,332000.0,-890000.0,886002000.0,504300000.0,,1296000.0,336257000.0,12505000.0,,,
169,PAZ ENERGY,לרבעון ראשון של שנת 2023,3389000000.0,85000000.0,,585000000.0,161000000.0,640000000.0,-1648000000.0,466000000.0,15365000000.0,11454000000.0,262000000.0,3700000000.0,3749000000.0,,,,
170,PALRAM,"31 במרס, 2023",408425000.0,22014000.0,0.82,208221000.0,25564000.0,,-18246000.0,,1684795000.0,593722000.0,,,1091073000.0,40000000.0,,,
171,PRASHKOVSKY,01 אפריל 2023,874779000.0,124717000.0,14.687,270800000.0,389115000.0,,-331928000.0,145076000.0,5064687000.0,3284234000.0,2146892000.0,,1780453000.0,,,,
172,ORON GROUP,31 במרץ 2023,325952000.0,29410000.0,,141584000.0,61389000.0,,-26131000.0,74070000.0,1181499000.0,844401000.0,,110985000.0,197747000.0,0.0,,,
173,ACRO GROUP,31 במרץ 2023,227000000.0,21000000.0,,40000000.0,35000000.0,111000000.0,-338000000.0,251000000.0,6277245000.0,4254494000.0,,,2023000000.0,52000000.0,,,
174,COMPUTER DIRECT,30 במאי 2023,915412.0,45786.0,5.11,143176.0,,105504.0,-4249.0,115655.0,2117298.0,1550700.0,122334.0,144925.0,644275.0,11000.0,,,
175,AZRIELI GROUP,31 במרץ 2023,707000000.0,377000000.0,3.11,798000000.0,486000000.0,,-1057000000.0,-378000000.0,49003000000.0,21732000000.0,1821000000.0,17350000000.0,21702000000.0,700000000.0,121272760.0,,
176,AVIATION LINKS,31 במרץ 2023,224449.0,7343.0,0.813,31622.0,12539.0,2868.0,18880.0,14326.0,82724.0,54964.0,3658.0,8345.0,27760.0,,,,
177,ROTEM ENERGY PARTICIPATION UNIT,31 במרץ 2023,76480000.0,6898000.0,0.46,17842000.0,12321000.0,,-36629000.0,-27239000.0,605321000.0,149606000.0,,,605321000.0,,,,
178,REIT AZORIM LIVING,31 במרץ 2023,48620000.0,-19768000.0,-0.31,43677000.0,53285000.0,20268000.0,-1146068000.0,1291930000.0,2507845000.0,3281243000.0,165532000.0,2066412000.0,1049299000.0,,62913719.0,,
179,SHIKUN & BINUI,31 במרץ 2023,2145000000.0,114000000.0,0.12,237000000.0,102000000.0,36028000.0,-161000000.0,-248000000.0,5053000000.0,3361000000.0,4049000000.0,4477000000.0,1721000000.0,,,3.9% בשנת 2023 ו-2.3% בשנת 2024,
180,SHANIV,31 במרץ 2023,222335.0,6012.0,0.073,52638.0,12321.0,,-6422.0,-9199.0,712560.0,384942.0,106605.0,106605.0,327642.0,2500.0,63057010.0,,
181,SHAPIR ENGINEERING,2023,1246000000.0,54000000.0,0.14,180000000.0,101000000.0,,-32000000.0,145000000.0,14253000000.0,10688000000.0,451000000.0,7380000000.0,3565000000.0,,,,
182,ISRAEL SHIPYARD,31 במרץ 2023,398355000.0,32511000.0,1.3,71755000.0,46921000.0,,,,1630627000.0,764491000.0,,,870552000.0,,,,
183,TEFRON,31 במרץ 2023,54961000.0,1863000.0,0.15,13011000.0,4173000.0,19124000.0,-1144000.0,-11894000.0,142250000.0,14847000.0,30500000.0,8700000.0,54050000.0,,,,
