,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
119,BAIT BAKFAR,"30 בספטמבר, 2023",69178000.0,50799000.0,0.76,63778000.0,47146000.0,,-41823000.0,110498000.0,1626805000.0,907935000.0,54920000.0,264844000.0,958430000.0,-30000000.0,,"התוצר בישראל צפוי לצמוח בשיעור של 2.3% בשנת 2023, ו-2.8% בשנת 2024 (בהשוואה לצמיחה של 3% בכל אחת מהשנים בתחזית קודמת ביולי 2023). נכון למועד הדוח, סימני התמתנות באו לידי ביטוי גם ביחס למדד המחירים לצרכן, כאשר מדד חודש ספטמבר, 2023 ירד בשיעור של כ- 0.1% לאחר העליות שחלו במהלך שנת 2022. על פי התחזית שפורסמה, שיעור האינפלציה בארבעת הרבעונים הקרובים (המסתיימים ברבעון שלישי 2024) צפוי להיות 1.2.9%. השפעת שינויי האינפלציה על החברה תקבל ביטוי בעיקר בהצמדת יתרת הפיקדונות לדיירים, אולם השימוש במסלולי הליסינג עשוי לצמצם השפעה זו.",
120,BIKUREY HASHDE,30 בספטמבר 2023,1695302000.0,32548000.0,0.22,425233000.0,58479000.0,,-82630000.0,12699000.0,1095363000.0,456737000.0,205897000.0,306859000.0,316946000.0,1396000.0,,,
121,LEUMI,30/09/2023,,,,,,,,,,,,,,,,,
122,GILAT TELECOM,30 בספטמבר 2023,36324000.0,-224000.0,-0.004,8201000.0,-1319000.0,6779000.0,4307000.0,-4307000.0,44423000.0,33946000.0,2274000.0,0.0,10477000.0,,61408000.0,לסיום 2023 ברווח,
123,DOR ALON,Q3 2023,2123000000.0,55000000.0,,324000000.0,87000000.0,,,,6221146000.0,4865051000.0,,,1356095000.0,,,,
124,DELEK AUTOMOTIV,"22 בנובמבר, 2023",4794231000.0,353206000.0,7.36,866830000.0,480907000.0,211625000.0,-2199473000.0,1939913000.0,10132897000.0,7422432000.0,1698439000.0,2980578000.0,2710465000.0,97000000.0,,,
125,DANEL,30 בספטמבר 2023,1864582.0,40292.0,7.32,333879.0,89864.0,,-67387.0,-726.0,1265931.0,758186.0,459473.0,306671.0,533574.0,-28300.0,,,
126,FIBI BANK,30 בספטמבר 2023,1601000.0,1673000.0,,3898000.0,,,,,210673000.0,198542000.0,,4751000.0,11583000.0,,,,
127,FIBI HOLDINGS,30 בספטמבר 2023,,1566000.0,15660.0,,,,-1219767000.0,1222568000.0,4669322000.0,4642062000.0,,,27260000.0,,100.0,,
128,ISRAEL LAND DEVELOPMENT COMPANY,30 בספטמבר 2023,36000000.0,438767000.0,-0.3,3899000.0,,-36673000.0,-14177000.0,33584000.0,177000000.0,113590000.0,1382810000.0,2845155000.0,141931000.0,50000000.0,,ישנן תחזיות לגבי צמיחה של 2.3% בשנת 2023 ו-2.8% בשנת 2024.,
129,PHOENIX,ליום 30 בספטמבר 2023,,-176153.0,,,,,-652485.0,652485.0,4993319.0,5047228.0,,,-53909.0,,,,
130,HAREL,30 בספטמבר 2023,168682000.0,62000.0,,,,,238705000.0,-238705000.0,5266544000.0,5275014000.0,330903000.0,4944111000.0,-8470000.0,,,,
131,VICTORY,"דו""ח רבעון שלישי לשנת 2023",622725000.0,13888000.0,,162399000.0,60472000.0,,-11233000.0,-120762000.0,1931299000.0,1000178000.0,,,381905000.0,15000000.0,,,
132,HIRON,30 בספטמבר 2023,44936000.0,17823000.0,,99691000.0,,55990000.0,-64000.0,-18105000.0,1260225000.0,203345000.0,77060000.0,,980274000.0,9876700.0,,החברה צופה כי הכנסותיה עשויות להיפגע בהיקף שאינו מהותי במהלך הרבעון הרביעי לשנת 2023,
133,TOP SYSTEMS,30 בספטמבר 2023,213648.0,15719.0,0.7,78847.0,18225.0,6695.0,-1500.0,-7998.0,260118.0,187714.0,33598.0,30275.0,67610.0,5000.0,,,
134,TIV TAAM,30 בספטמבר 2023,410558.0,4948.0,0.05,133074.0,15403.0,,,,1266912.0,342982.0,31144.0,,282005.0,12874.0,,,
135,ISRAS,20 בנובמבר 2023,534140000.0,177808000.0,33.35,444629000.0,381284000.0,,-124139000.0,-41543000.0,9466574000.0,4268236000.0,,3005524000.0,4569034000.0,80200000.0,,,
136,COHEN DEVELOPMENT,30 בספטמבר 2023,20149000.0,4496000.0,0.7,,5299000.0,,-3151000.0,-4883000.0,40124000.0,5869000.0,,,34255000.0,-8791000.0,,"בהערכת החברה, בהינתן חידוש ההפקה ממאגר תמר וחידוש ההזרמה דרך צינור EMG ביום 14 בנובמבר 2023, ובהנחה שלא יתממשו גורמי הסיכון נוספים, לא צפויה פגיעה מהותית בהכנסות וברווחיות החברה ברבעון הרביעי של שנת 2023.",
137,CLAL INSURANCE,30 בספטמבר 2023,181281000.0,-189000.0,,,-182000.0,,-488553000.0,488553000.0,4922929000.0,4872729000.0,,3627343000.0,-1846000.0,,,"תחזית הצמיחה לשנת 2023 אשר עומדת על 2.3%, וכן 2.8% לשנת 2024. גירעון – בנק ישראל צופה כי הפגיעה בפעילות המשקית מהמלחמה תביא לעליה בגירעון בתקציב הממשלה שיסתכם ב- 2.3% תוצר וב-3.5% תוצר בשנים 2023 ו-2024, בהתאמה. לאור זאת, יחס החוב לתוצר בסוף שנת 2024 צפוי לעמוד על כ-65%. שוק התעסוקה - שיעור האבטלה ירד מ-4.2% בסוף 2022 ל-3.2% בחודש ספטמבר 2023. מספר המשרות הפנויות במשק המשיך להיות גבוה, אך ירד בחודשים האחרונים. השכר הממוצע במשק עולה בקצב שנתי של כ- 5.5%, גבוה משיעור האינפלציה.",
138,MLRN,30 בספטמבר 2023,139549000.0,-11366000.0,1.08,,32056000.0,,-1621000.0,186214000.0,968223000.0,702905000.0,370327000.0,292126000.0,265318000.0,,,,
139,MIGDAL INSURANCE,30 בספטמבר 2023,5667630.0,275302.0,0.46,,,,-211939.0,-36002.0,203258837.0,142338028.0,,10234445.0,8152704.0,,,,
140,MEHADRIN,2023-12-27,,,,,,,,,484500000.0,269600000.0,,,75830000.0,,,,
141,MYDAS,30 בספטמבר 2023,9878000.0,1044000.0,0.01,,2439000.0,-6516000.0,-13618000.0,3195000.0,211366000.0,210464000.0,,,61365000.0,,,,
142,MICHLOL FINANCES,30 בספטמבר 2023,126798000.0,30461000.0,,,,,,,1105807000.0,926287000.0,,,188584000.0,,,,
143,MENORA MIVTAHIM HOLDINGS,30 בספטמבר 2023,,-278.0,8.53,,,-1072000.0,-88000.0,296305.0,1817966.0,1817106.0,,,-1162.0,175000.0,,,
144,MENIVIM REIT,,166733000.0,143977000.0,0.21,,,,-503273000.0,252640000.0,3194745000.0,1654993000.0,91982000.0,1563011000.0,1539752000.0,,,,
145,MENIF,30 בספטמבר 2023,,91335.0,1.51,,119193.0,,-263353.0,541433.0,2412632.0,1995671.0,642085.0,1353586.0,416961.0,-28000.0,60474.0,"התמתנות בקצבי האינפלציה בישראל והתכנסות לטווח היעד של בנק ישראל במהלך שנת 2023, כאשר בסוף בשנת 2023 שיעור האינפלציה צפוי להיות בשיעור בטווח של 3.0%-3.2% ובשנת 2024 שיעור האינפלציה צפוי להיות בשיעור בטווח של 2.9%-2.4%",
146,AVIV,30 בספטמבר 2023,172517000.0,9733000.0,,26717000.0,22782000.0,94254000.0,7166000.0,-61977000.0,918129000.0,409126000.0,83755000.0,171841000.0,308546000.0,1700000.0,13248.0,,
147,LEVINSTEIN ENGINEERING,30 בספטמבר 2023,385010000.0,193843000.0,53.1,94227000.0,100517000.0,,-45257000.0,167791000.0,3576587000.0,707105000.0,,1263264000.0,1606218000.0,,,,
148,MESHEK ENERGY,"30 בספטמבר, 2023",62975000.0,-14754000.0,-0.03,23749000.0,19066000.0,32684000.0,-45478000.0,2717000.0,3344368000.0,2398188000.0,270707000.0,1589772000.0,925358000.0,,412517000.0,,
149,SUMMIT,30 בספטמבר 2023,696035000.0,-31998000.0,-0.46,420136000.0,380000000.0,,-264546000.0,-407970000.0,11063833000.0,5710570000.0,59016000.0,5131728000.0,5353263000.0,5000000.0,69230000.0,,
150,SUNY COMMUNICATION,30 בספטמבר 2023,653261000.0,18214000.0,0.08,75667000.0,25532000.0,,221000.0,-106041000.0,468993000.0,246526000.0,,,222467000.0,-89800000.0,217233140.0,,
151,C I SYSTEMS,"30 בספטמבר, 2023",35173000.0,4351000.0,0.41,14099000.0,5305000.0,,-687000.0,-797000.0,34428000.0,34428000.0,,,20652000.0,589000.0,,,
152,AMIR MARKETING,30 בספטמבר 2023,1258681.0,11390.0,0.91,176633.0,35773.0,36601.0,-11224.0,-28589.0,908925.0,575808.0,91501.0,48905.0,347811.0,12505.0,,"החברה צופה ירידה מסוימת באספקת תשומות חקלאיות ברבעון הרביעי של 2023, בעיקר ליישובי עוטף עזה, עקב איחור בזריעות גידולי חורף בשטחים פתוחים הסמוכים לגבול, והפחתת שטחי שתילות בחממות, בעיקר בעוטף עזה, עקב מחסור בפועלים מיומנים. על סמך הערכות של עובדי סניפי החברה באזורים הרלוונטיים, צופה החברה ירידה במכירות ברבעון הרביעי, בעיקר לאזור הנגב המערבי, לעומת התקופה המקבילה אשתקד",
153,PAZ ENERGY,2023,10641000000.0,270000000.0,,1792000000.0,493000000.0,832000000.0,-2031000000.0,468000000.0,11412000000.0,8210000000.0,962000000.0,3039000000.0,3203000000.0,,,,
154,PALRAM,"30 בספטמבר, 2023",1432179.0,118751.0,,559644.0,143096.0,,-54000.0,-140000.0,1709918.0,489307.0,,,1220611.0,-42000.0,,,
155,PRIMOTECH,30 בספטמבר 2023,69473000.0,3931000.0,,22050000.0,4003000.0,7964000.0,-17150000.0,-16474000.0,291961000.0,144225000.0,74271000.0,30245000.0,153981000.0,0.0,,,
156,ORON GROUP,30 בספטמבר 2023,825463000.0,27758000.0,0.43,141584000.0,,,-39581000.0,90604000.0,1189848000.0,816204000.0,,,196095000.0,10000000.0,,,
157,BRAND,30 בספטמבר 2023,284807.0,19051.0,0.327,50837.0,22787.0,,-14553.0,1357.0,309138.0,153180.0,49983.0,9264.0,155958.0,,51034.0,,
158,GOLD,30 בספטמבר 2023,141053.0,25690.0,6.03,43838.0,26745.0,33668.0,14192.0,21096.0,1092680.0,228172.0,45994.0,182178.0,864508.0,,4027378.0,,
159,AZRIELI GROUP,30 בספטמבר 2023,4426000.0,352000.0,2.9,,,1044000.0,-2768000.0,-446000.0,51242000.0,22819000.0,,17753000.0,22785000.0,,121272760.0,,
160,LUZON RONSON,30 בספטמבר 2023,714561.0,215689.0,,146077.0,,,-59287.0,85121.0,1935575.0,1364311.0,,,547170.0,,,,
161,CASTRO,30 בספטמבר 2023,,,1.7,722687.0,47550.0,,-49582.0,-74797.0,2152478.0,1582477.0,,103187.0,570001.0,,,,
162,CARASSO MOTORS,30 בספטמבר 2023,3811653.0,190697.0,2.14,684047.0,370654.0,-1290884.0,-137595.0,1424207.0,7216887.0,5348484.0,,,1868403.0,,,,
163,RALCO,30 בספטמבר 2023,207296000.0,14265000.0,,53620000.0,17111000.0,,-81000.0,-23261000.0,149063000.0,60350000.0,7154000.0,2739000.0,88619000.0,,,"הערכות וציפיות החברה בדבר ההשלכות וההשפעות האפשריות של עדכון שיעור הריבית על ידי בנק ישראל וכן לעלייה בשיעור האינפלציה, על תוצאותיה ואופן פעילותה של החברה במהלך שנת 2023, מהוות מידע צופה פני עתיד",
164,SHIKUN & BINUI,30 בספטמבר 2023,6184000.0,769000.0,1.47,478000.0,1036000.0,,1127000.0,-398000.0,4667422.0,24851000.0,5063000.0,5212000.0,6194000.0,,,,
165,SHAPIR ENGINEERING,2023,,,,,,,,,,,,,,,,,
166,ISRAEL SHIPYARD,30 בספטמבר 2023,1476352.0,126360.0,5.056,252575.0,178106.0,,-143307.0,-16046.0,1739119.0,864087.0,,237958.0,934290.0,35000.0,,,
167,TEFRON,30 בספטמבר 2023,181634000.0,8186000.0,0.66,41435000.0,15103000.0,41515000.0,-5520000.0,3993000.0,141434000.0,7693000.0,13457000.0,8014000.0,60337000.0,,,,
